module_id	genome	completion
module_332	GCF_022835335.1_ASM2283533v1_genomic	1.0
module_332	GCF_018784195.1_ASM1878419v1_genomic	0.67
module_332	GCF_003459965.1_ASM345996v1_genomic	1.0
module_332	GCA_003464145.1_ASM346414v1_genomic	1.0
module_332	GCA_022774455.1_ASM2277445v1_genomic	1.0
module_332	GCA_958447325.1_ERR4316497_bin.13_MetaWRAP_v1.3_MAG_genomic	1.0
module_332	EHA04680_bin.8	1.0
module_332	EHA03390_bin.20	1.0
module_332	GCF_003469715.1_ASM346971v1_genomic	1.0
module_332	GCF_029369685.1_ASM2936968v1_genomic	1.0
module_402	GCF_018784195.1_ASM1878419v1_genomic	0.96
module_402	GCA_003464145.1_ASM346414v1_genomic	0.96
module_402	GCF_012843465.1_ASM1284346v1_genomic	1.0
module_402	GCF_018289335.1_ASM1828933v1_genomic	1.0
module_402	GCF_003471825.1_ASM347182v1_genomic	1.0
module_402	GCF_003468915.1_ASM346891v1_genomic	1.0
module_402	GCF_003469775.1_ASM346977v1_genomic	0.75
module_402	GCF_003464475.1_ASM346447v1_genomic	1.0
module_402	GCF_003469235.1_ASM346923v1_genomic	1.0
module_402	GCF_018288975.1_ASM1828897v1_genomic	1.0
module_402	GCF_003439415.1_ASM343941v1_genomic	1.0
module_402	GCF_019733675.1_ASM1973367v1_genomic	1.0
module_402	GCF_018587995.1_ASM1858799v1_genomic	1.0
module_402	GCF_029369685.1_ASM2936968v1_genomic	1.0
module_515	GCF_003472045.1_ASM347204v1_genomic	1.0
module_515	GCF_003468605.1_ASM346860v1_genomic	1.0
module_515	GCA_030839725.1_ASM3083972v1_genomic	1.0
module_663	GCF_022835335.1_ASM2283533v1_genomic	1.0
module_663	GCF_022835355.1_ASM2283535v1_genomic	1.0
module_284	EHA02500_bin.116	1.0
module_284	EHA04680_bin.8	1.0
module_284	GCF_018288975.1_ASM1828897v1_genomic	1.0
module_284	GCF_003469715.1_ASM346971v1_genomic	1.0
module_284	GCF_001406015.1_14207_7_71_genomic	1.0
module_284	GCF_003475725.1_ASM347572v1_genomic	1.0
module_284	GCF_003469775.1_ASM346977v1_genomic	1.0
module_284	GCF_029369685.1_ASM2936968v1_genomic	1.0
module_113	GCA_008679655.1_ASM867965v1_genomic	1.0
module_113	GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic	1.0
module_113	GCA_959026225.1_SRR13494490_bin.7_MetaWRAP_v1.3_MAG_genomic	1.0
module_113	GCF_022835355.1_ASM2283535v1_genomic	1.0
module_113	GCA_958445425.1_ERR9610044_bin.23_MetaWRAP_v1.3_MAG_genomic	1.0
module_113	GCA_958422645.1_ERR9762696_bin.1_MetaWRAP_v1.3_MAG_genomic	1.0
module_113	GCA_958440685.1_ERR4918969_bin.9_MetaWRAP_v1.3_MAG_genomic	1.0
module_113	GCA_003464145.1_ASM346414v1_genomic	1.0
module_113	GCF_012843465.1_ASM1284346v1_genomic	1.0
module_113	GCF_003471825.1_ASM347182v1_genomic	1.0
module_113	GCA_958435695.1_SRR18940298_bin.11_MetaWRAP_v1.3_MAG_genomic	1.0
module_113	GCA_959023275.1_DRR221348_bin.3_MetaWRAP_v1.3_MAG_genomic	1.0
module_113	EHA00539_bin.6	1.0
module_113	GCA_958427815.1_ERR9762699_bin.64_MetaWRAP_v1.3_MAG_genomic	1.0
module_113	GCA_030839725.1_ASM3083972v1_genomic	1.0
module_113	GCF_001405775.1_13414_6_6_genomic	1.0
module_113	EHA02500_bin.116	1.0
module_113	GCF_002206325.1_ASM220632v2_genomic	1.0
module_113	EHA01958_bin.190	1.0
module_113	GCA_959606485.1_SRR16244384_bin.5_MetaWRAP_v1.3_MAG_genomic	1.0
module_113	GCF_003468605.1_ASM346860v1_genomic	1.0
module_113	GCA_008679285.1_ASM867928v1_genomic	1.0
module_113	GCF_022835335.1_ASM2283533v1_genomic	1.0
module_113	GCA_958416015.1_ERR10960865_bin.15_MetaWRAP_v1.3_MAG_genomic	0.33
module_113	GCA_022774455.1_ASM2277445v1_genomic	1.0
module_113	EHA00726_bin.13	1.0
module_113	EHA00535_bin.6	1.0
module_113	GCA_030844325.1_ASM3084432v1_genomic	1.0
module_113	EHA03306_bin.55	1.0
module_113	GCA_014870645.1_ASM1487064v1_genomic	1.0
module_113	GCF_018292145.1_ASM1829214v1_genomic	1.0
module_113	GCF_019733675.1_ASM1973367v1_genomic	1.0
module_113	EHA05111_bin.128	1.0
module_113	EHA01634_bin.14	1.0
module_113	EHA03161_bin.52	1.0
module_113	GCA_030842445.1_ASM3084244v1_genomic	1.0
module_113	GCA_959028115.1_ERR10149225_bin.6_MetaWRAP_v1.3_MAG_genomic	1.0
module_113	GCF_018784195.1_ASM1878419v1_genomic	1.0
module_113	EHA00928_bin.90	1.0
module_113	EHA01845_bin.103	1.0
module_113	GCF_003475725.1_ASM347572v1_genomic	1.0
module_113	GCF_018289335.1_ASM1828933v1_genomic	1.0
module_113	GCF_018784125.1_ASM1878412v1_genomic	1.0
module_113	GCF_003468915.1_ASM346891v1_genomic	1.0
module_113	GCA_025757725.1_ASM2575772v1_genomic	1.0
module_113	EHA01281_bin.18	1.0
module_113	GCF_003464475.1_ASM346447v1_genomic	1.0
module_113	EHA03349_bin.40	1.0
module_113	GCA_030844705.1_ASM3084470v1_genomic	1.0
module_113	GCF_003439415.1_ASM343941v1_genomic	1.0
module_113	GCF_003467575.1_ASM346757v1_genomic	1.0
module_113	GCF_003469715.1_ASM346971v1_genomic	1.0
module_113	GCF_001406015.1_14207_7_71_genomic	1.0
module_113	GCF_003472045.1_ASM347204v1_genomic	1.0
module_113	GCA_022771305.1_ASM2277130v1_genomic	1.0
module_113	GCA_958371025.1_SRR17798044_bin.10_MetaWRAP_v1.3_MAG_genomic	1.0
module_113	EHA04575_bin.10	0.67
module_113	GCA_959026965.1_SRR20881986_bin.33_MetaWRAP_v1.3_MAG_genomic	1.0
module_113	GCA_022784765.1_ASM2278476v1_genomic	1.0
module_113	GCF_003469775.1_ASM346977v1_genomic	1.0
module_113	GCF_003437495.1_ASM343749v1_genomic	1.0
module_113	GCA_958447325.1_ERR4316497_bin.13_MetaWRAP_v1.3_MAG_genomic	1.0
module_113	GCF_003469235.1_ASM346923v1_genomic	1.0
module_113	GCF_018587995.1_ASM1858799v1_genomic	1.0
module_113	GCF_003474765.1_ASM347476v1_genomic	1.0
module_113	GCA_030842705.1_ASM3084270v1_genomic	1.0
module_113	GCA_958432605.1_SRR22541667_bin.32_MetaWRAP_v1.3_MAG_genomic	1.0
module_113	GCF_018288975.1_ASM1828897v1_genomic	1.0
module_113	GCA_959600655.1_SRR16280015_bin.44_MetaWRAP_v1.3_MAG_genomic	1.0
module_113	GCF_001405935.1_13414_6_56_genomic	1.0
module_113	EHA03351_bin.43	1.0
module_113	EHA03288_bin.14	1.0
module_156	GCA_008679655.1_ASM867965v1_genomic	1.0
module_156	GCF_022835355.1_ASM2283535v1_genomic	1.0
module_156	GCA_030842445.1_ASM3084244v1_genomic	0.44
module_156	GCF_018784195.1_ASM1878419v1_genomic	0.56
module_156	GCA_003464145.1_ASM346414v1_genomic	1.0
module_156	GCF_003475725.1_ASM347572v1_genomic	1.0
module_156	GCF_018289335.1_ASM1828933v1_genomic	1.0
module_156	GCF_003471825.1_ASM347182v1_genomic	1.0
module_156	GCF_018784125.1_ASM1878412v1_genomic	1.0
module_156	GCF_003468915.1_ASM346891v1_genomic	1.0
module_156	GCF_003464475.1_ASM346447v1_genomic	1.0
module_156	GCF_003439415.1_ASM343941v1_genomic	1.0
module_156	GCF_003467575.1_ASM346757v1_genomic	1.0
module_156	GCF_003469715.1_ASM346971v1_genomic	1.0
module_156	GCA_022776965.1_ASM2277696v1_genomic	1.0
module_156	GCF_003472045.1_ASM347204v1_genomic	1.0
module_156	GCF_001405775.1_13414_6_6_genomic	1.0
module_156	GCF_029369685.1_ASM2936968v1_genomic	1.0
module_156	GCF_003468605.1_ASM346860v1_genomic	1.0
module_156	GCF_022835335.1_ASM2283533v1_genomic	1.0
module_156	GCF_003469775.1_ASM346977v1_genomic	1.0
module_156	GCF_003437495.1_ASM343749v1_genomic	1.0
module_156	GCF_003469235.1_ASM346923v1_genomic	1.0
module_156	GCA_958416885.1_ERR9354025_bin.52_MetaWRAP_v1.3_MAG_genomic	1.0
module_156	GCF_003474765.1_ASM347476v1_genomic	0.89
module_156	GCA_008680675.1_ASM868067v1_genomic	1.0
module_156	EHA00726_bin.13	1.0
module_156	GCF_018288975.1_ASM1828897v1_genomic	0.89
module_156	GCF_018292145.1_ASM1829214v1_genomic	1.0
module_156	GCF_001405935.1_13414_6_56_genomic	1.0
module_156	GCA_959600655.1_SRR16280015_bin.44_MetaWRAP_v1.3_MAG_genomic	0.44
module_156	GCF_018587995.1_ASM1858799v1_genomic	1.0
module_382	EHA04680_bin.8	1.0
module_382	GCF_001406015.1_14207_7_71_genomic	1.0
module_616	GCF_003459965.1_ASM345996v1_genomic	1.0
module_616	GCF_018784195.1_ASM1878419v1_genomic	1.0
module_641	GCF_003468605.1_ASM346860v1_genomic	1.0
module_641	GCF_003472045.1_ASM347204v1_genomic	1.0
module_11	GCA_008679655.1_ASM867965v1_genomic	1.0
module_11	GCF_022835355.1_ASM2283535v1_genomic	1.0
module_11	GCA_959026225.1_SRR13494490_bin.7_MetaWRAP_v1.3_MAG_genomic	0.8
module_11	GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic	0.2
module_11	GCA_958422645.1_ERR9762696_bin.1_MetaWRAP_v1.3_MAG_genomic	0.2
module_11	GCA_003464145.1_ASM346414v1_genomic	1.0
module_11	GCA_958413795.1_ERR9578301_bin.6_MetaWRAP_v1.3_MAG_genomic	1.0
module_11	GCF_003471825.1_ASM347182v1_genomic	1.0
module_11	GCA_958435695.1_SRR18940298_bin.11_MetaWRAP_v1.3_MAG_genomic	1.0
module_11	GCA_959023275.1_DRR221348_bin.3_MetaWRAP_v1.3_MAG_genomic	1.0
module_11	GCF_029369685.1_ASM2936968v1_genomic	1.0
module_11	EHA02500_bin.116	1.0
module_11	GCA_030843875.1_ASM3084387v1_genomic	0.8
module_11	GCF_022835335.1_ASM2283533v1_genomic	1.0
module_11	GCA_958416015.1_ERR10960865_bin.15_MetaWRAP_v1.3_MAG_genomic	0.4
module_11	EHA04696_bin.132	1.0
module_11	GCA_022774455.1_ASM2277445v1_genomic	1.0
module_11	EHA04680_bin.8	1.0
module_11	EHA03376_bin.12	0.8
module_11	GCA_008680675.1_ASM868067v1_genomic	1.0
module_11	EHA00726_bin.13	1.0
module_11	GCA_030839525.1_ASM3083952v1_genomic	1.0
module_11	EHA03306_bin.55	1.0
module_11	GCF_018292145.1_ASM1829214v1_genomic	1.0
module_11	EHA00531_bin.1	1.0
module_11	GCF_019733675.1_ASM1973367v1_genomic	0.2
module_11	GCA_030842445.1_ASM3084244v1_genomic	1.0
module_11	GCA_959028115.1_ERR10149225_bin.6_MetaWRAP_v1.3_MAG_genomic	0.8
module_11	GCF_018784195.1_ASM1878419v1_genomic	1.0
module_11	GCF_003464475.1_ASM346447v1_genomic	1.0
module_11	GCF_003439415.1_ASM343941v1_genomic	1.0
module_11	GCF_003469715.1_ASM346971v1_genomic	1.0
module_11	GCA_022776965.1_ASM2277696v1_genomic	1.0
module_11	GCF_001406015.1_14207_7_71_genomic	1.0
module_11	EHA04588_bin.13	0.8
module_11	GCF_003459965.1_ASM345996v1_genomic	1.0
module_11	EHA04575_bin.10	0.8
module_11	GCF_020687325.1_ASM2068732v1_genomic	1.0
module_11	GCA_022784765.1_ASM2278476v1_genomic	1.0
module_11	GCF_003437495.1_ASM343749v1_genomic	1.0
module_11	GCA_958447325.1_ERR4316497_bin.13_MetaWRAP_v1.3_MAG_genomic	1.0
module_11	GCA_009774835.1_ASM977483v1_genomic	1.0
module_11	GCA_958416885.1_ERR9354025_bin.52_MetaWRAP_v1.3_MAG_genomic	0.8
module_11	GCF_003474765.1_ASM347476v1_genomic	1.0
module_11	EHA03390_bin.20	1.0
module_11	GCF_001405935.1_13414_6_56_genomic	1.0
module_11	EHA03351_bin.43	0.2
module_11	EHA03288_bin.14	0.8
module_11	EHA05078_bin.42	1.0
module_168	GCF_022835355.1_ASM2283535v1_genomic	1.0
module_168	GCA_030842445.1_ASM3084244v1_genomic	1.0
module_168	GCF_018784195.1_ASM1878419v1_genomic	1.0
module_168	GCA_958422645.1_ERR9762696_bin.1_MetaWRAP_v1.3_MAG_genomic	1.0
module_168	GCA_003464145.1_ASM346414v1_genomic	1.0
module_168	GCF_003471825.1_ASM347182v1_genomic	1.0
module_168	GCA_958435695.1_SRR18940298_bin.11_MetaWRAP_v1.3_MAG_genomic	1.0
module_168	GCF_003464475.1_ASM346447v1_genomic	1.0
module_168	GCA_025757725.1_ASM2575772v1_genomic	1.0
module_168	EHA01281_bin.18	1.0
module_168	GCA_958427815.1_ERR9762699_bin.64_MetaWRAP_v1.3_MAG_genomic	1.0
module_168	GCF_003439415.1_ASM343941v1_genomic	1.0
module_168	GCF_003469715.1_ASM346971v1_genomic	1.0
module_168	GCF_001405775.1_13414_6_6_genomic	1.0
module_168	GCF_022835335.1_ASM2283533v1_genomic	1.0
module_168	EHA04575_bin.10	0.33
module_168	GCA_022774455.1_ASM2277445v1_genomic	1.0
module_168	GCF_003437495.1_ASM343749v1_genomic	1.0
module_168	EHA00726_bin.13	1.0
module_168	GCA_030844325.1_ASM3084432v1_genomic	1.0
module_168	GCA_030842705.1_ASM3084270v1_genomic	1.0
module_168	GCF_018288975.1_ASM1828897v1_genomic	1.0
module_168	GCF_018292145.1_ASM1829214v1_genomic	1.0
module_168	GCF_019733675.1_ASM1973367v1_genomic	1.0
module_168	EHA03351_bin.43	1.0
module_168	EHA03288_bin.14	1.0
module_375	EHA04680_bin.8	1.0
module_375	GCA_022771305.1_ASM2277130v1_genomic	1.0
module_445	GCA_008679655.1_ASM867965v1_genomic	1.0
module_445	GCF_022835355.1_ASM2283535v1_genomic	1.0
module_445	GCA_030842445.1_ASM3084244v1_genomic	1.0
module_445	GCA_959606485.1_SRR16244384_bin.5_MetaWRAP_v1.3_MAG_genomic	1.0
module_445	GCF_022835335.1_ASM2283533v1_genomic	1.0
module_494	GCF_001406015.1_14207_7_71_genomic	1.0
module_494	GCA_022784765.1_ASM2278476v1_genomic	1.0
module_494	GCA_959023275.1_DRR221348_bin.3_MetaWRAP_v1.3_MAG_genomic	1.0
module_68	GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic	1.0
module_68	GCA_959026225.1_SRR13494490_bin.7_MetaWRAP_v1.3_MAG_genomic	1.0
module_68	GCA_959028115.1_ERR10149225_bin.6_MetaWRAP_v1.3_MAG_genomic	1.0
module_68	GCF_003475725.1_ASM347572v1_genomic	1.0
module_68	GCF_018784125.1_ASM1878412v1_genomic	1.0
module_68	GCF_003468915.1_ASM346891v1_genomic	1.0
module_68	GCF_003467575.1_ASM346757v1_genomic	1.0
module_68	GCF_001406015.1_14207_7_71_genomic	1.0
module_68	GCA_030843875.1_ASM3084387v1_genomic	0.75
module_68	GCF_002206325.1_ASM220632v2_genomic	1.0
module_68	EHA01958_bin.190	1.0
module_68	EHA04696_bin.132	1.0
module_68	GCF_003469235.1_ASM346923v1_genomic	1.0
module_68	EHA04680_bin.8	1.0
module_68	EHA03376_bin.12	1.0
module_68	GCA_958416885.1_ERR9354025_bin.52_MetaWRAP_v1.3_MAG_genomic	1.0
module_68	GCF_003474765.1_ASM347476v1_genomic	1.0
module_68	GCA_008680675.1_ASM868067v1_genomic	1.0
module_68	EHA00535_bin.6	0.5
module_68	GCA_958432605.1_SRR22541667_bin.32_MetaWRAP_v1.3_MAG_genomic	1.0
module_68	EHA03390_bin.20	1.0
module_68	EHA01202_bin.66	1.0
module_68	EHA00531_bin.1	1.0
module_68	GCF_001405935.1_13414_6_56_genomic	1.0
module_68	EHA05078_bin.42	1.0
module_144	GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic	1.0
module_144	GCF_022835355.1_ASM2283535v1_genomic	1.0
module_144	GCA_958445425.1_ERR9610044_bin.23_MetaWRAP_v1.3_MAG_genomic	1.0
module_144	GCA_958440685.1_ERR4918969_bin.9_MetaWRAP_v1.3_MAG_genomic	1.0
module_144	GCA_003464145.1_ASM346414v1_genomic	1.0
module_144	GCF_012843465.1_ASM1284346v1_genomic	1.0
module_144	GCF_003471825.1_ASM347182v1_genomic	1.0
module_144	GCA_958435695.1_SRR18940298_bin.11_MetaWRAP_v1.3_MAG_genomic	1.0
module_144	EHA00539_bin.6	1.0
module_144	GCA_958427815.1_ERR9762699_bin.64_MetaWRAP_v1.3_MAG_genomic	1.0
module_144	EHA01439_bin.44	1.0
module_144	GCF_001405775.1_13414_6_6_genomic	1.0
module_144	EHA02500_bin.116	1.0
module_144	GCF_002206325.1_ASM220632v2_genomic	1.0
module_144	GCA_959606485.1_SRR16244384_bin.5_MetaWRAP_v1.3_MAG_genomic	1.0
module_144	GCF_003468605.1_ASM346860v1_genomic	1.0
module_144	GCA_008679285.1_ASM867928v1_genomic	1.0
module_144	GCF_022835335.1_ASM2283533v1_genomic	1.0
module_144	GCA_020809955.1_ASM2080995v1_genomic	1.0
module_144	EHA03376_bin.12	1.0
module_144	EHA00726_bin.13	1.0
module_144	GCA_014870645.1_ASM1487064v1_genomic	1.0
module_144	GCF_018292145.1_ASM1829214v1_genomic	1.0
module_144	GCF_019733675.1_ASM1973367v1_genomic	1.0
module_144	EHA05111_bin.128	1.0
module_144	EHA01634_bin.14	1.0
module_144	EHA03161_bin.52	1.0
module_144	GCA_030842445.1_ASM3084244v1_genomic	1.0
module_144	GCF_018784195.1_ASM1878419v1_genomic	1.0
module_144	EHA00928_bin.90	1.0
module_144	EHA01845_bin.103	1.0
module_144	GCF_018289335.1_ASM1828933v1_genomic	1.0
module_144	GCA_025757725.1_ASM2575772v1_genomic	1.0
module_144	EHA01281_bin.18	1.0
module_144	EHA03349_bin.40	1.0
module_144	GCA_030844705.1_ASM3084470v1_genomic	1.0
module_144	GCF_003439415.1_ASM343941v1_genomic	1.0
module_144	GCF_003469715.1_ASM346971v1_genomic	1.0
module_144	GCF_003472045.1_ASM347204v1_genomic	1.0
module_144	GCA_022771305.1_ASM2277130v1_genomic	1.0
module_144	EHA04575_bin.10	1.0
module_144	GCF_003469775.1_ASM346977v1_genomic	1.0
module_144	GCF_003437495.1_ASM343749v1_genomic	1.0
module_144	GCF_018587995.1_ASM1858799v1_genomic	1.0
module_144	GCA_030842705.1_ASM3084270v1_genomic	1.0
module_144	GCF_018288975.1_ASM1828897v1_genomic	1.0
module_144	EHA03351_bin.43	1.0
module_144	EHA03288_bin.14	1.0
module_312	GCA_008679655.1_ASM867965v1_genomic	0.17
module_312	GCA_959026225.1_SRR13494490_bin.7_MetaWRAP_v1.3_MAG_genomic	0.33
module_312	GCA_958440685.1_ERR4918969_bin.9_MetaWRAP_v1.3_MAG_genomic	0.67
module_312	GCA_003464145.1_ASM346414v1_genomic	1.0
module_312	GCA_958413795.1_ERR9578301_bin.6_MetaWRAP_v1.3_MAG_genomic	1.0
module_312	GCF_012843465.1_ASM1284346v1_genomic	1.0
module_312	GCF_003471825.1_ASM347182v1_genomic	1.0
module_312	GCA_959023275.1_DRR221348_bin.3_MetaWRAP_v1.3_MAG_genomic	0.5
module_312	GCF_001405775.1_13414_6_6_genomic	1.0
module_312	GCF_029369685.1_ASM2936968v1_genomic	1.0
module_312	GCF_003468605.1_ASM346860v1_genomic	1.0
module_312	GCA_008679285.1_ASM867928v1_genomic	1.0
module_312	EHA04696_bin.132	0.83
module_312	EHA04680_bin.8	1.0
module_312	EHA03376_bin.12	1.0
module_312	GCA_008680675.1_ASM868067v1_genomic	1.0
module_312	GCF_018292145.1_ASM1829214v1_genomic	1.0
module_312	GCF_019733675.1_ASM1973367v1_genomic	1.0
module_312	GCA_959028115.1_ERR10149225_bin.6_MetaWRAP_v1.3_MAG_genomic	0.5
module_312	GCA_015060925.1_ASM1506092v1_genomic	0.5
module_312	GCF_018289335.1_ASM1828933v1_genomic	1.0
module_312	GCF_003475725.1_ASM347572v1_genomic	0.83
module_312	GCF_003468915.1_ASM346891v1_genomic	1.0
module_312	GCF_003439415.1_ASM343941v1_genomic	1.0
module_312	GCF_003467575.1_ASM346757v1_genomic	1.0
module_312	GCF_003469715.1_ASM346971v1_genomic	1.0
module_312	GCF_003472045.1_ASM347204v1_genomic	1.0
module_312	GCF_003459965.1_ASM345996v1_genomic	1.0
module_312	GCF_020687325.1_ASM2068732v1_genomic	1.0
module_312	GCA_022784765.1_ASM2278476v1_genomic	0.5
module_312	GCF_003469775.1_ASM346977v1_genomic	1.0
module_312	GCF_003437495.1_ASM343749v1_genomic	1.0
module_312	GCF_003469235.1_ASM346923v1_genomic	1.0
module_312	GCF_003474765.1_ASM347476v1_genomic	1.0
module_312	GCF_018288975.1_ASM1828897v1_genomic	1.0
module_312	GCF_001405935.1_13414_6_56_genomic	1.0
module_312	GCF_018587995.1_ASM1858799v1_genomic	1.0
module_312	EHA05078_bin.42	1.0
module_451	GCA_030843875.1_ASM3084387v1_genomic	1.0
module_451	GCA_959026225.1_SRR13494490_bin.7_MetaWRAP_v1.3_MAG_genomic	1.0
module_451	GCA_958404515.1_ERR9492504_bin.8_MetaWRAP_v1.3_MAG_genomic	0.25
module_451	GCA_959028115.1_ERR10149225_bin.6_MetaWRAP_v1.3_MAG_genomic	1.0
module_451	GCA_958416015.1_ERR10960865_bin.15_MetaWRAP_v1.3_MAG_genomic	0.75
module_451	GCA_958416885.1_ERR9354025_bin.52_MetaWRAP_v1.3_MAG_genomic	1.0
module_451	GCA_008680675.1_ASM868067v1_genomic	1.0
module_451	GCA_022776965.1_ASM2277696v1_genomic	1.0
module_451	GCF_001405935.1_13414_6_56_genomic	1.0
module_451	GCF_018587995.1_ASM1858799v1_genomic	1.0
module_558	GCA_958416885.1_ERR9354025_bin.52_MetaWRAP_v1.3_MAG_genomic	1.0
module_558	GCF_018289335.1_ASM1828933v1_genomic	1.0
module_590	GCF_001405775.1_13414_6_6_genomic	1.0
module_590	GCF_003472045.1_ASM347204v1_genomic	1.0
module_127	GCF_022835355.1_ASM2283535v1_genomic	1.0
module_127	GCA_958445425.1_ERR9610044_bin.23_MetaWRAP_v1.3_MAG_genomic	0.67
module_127	GCA_958440685.1_ERR4918969_bin.9_MetaWRAP_v1.3_MAG_genomic	1.0
module_127	GCA_003464145.1_ASM346414v1_genomic	1.0
module_127	GCF_012843465.1_ASM1284346v1_genomic	1.0
module_127	GCF_003471825.1_ASM347182v1_genomic	1.0
module_127	GCA_958435695.1_SRR18940298_bin.11_MetaWRAP_v1.3_MAG_genomic	1.0
module_127	EHA00539_bin.6	1.0
module_127	GCA_958427815.1_ERR9762699_bin.64_MetaWRAP_v1.3_MAG_genomic	0.67
module_127	GCA_030839725.1_ASM3083972v1_genomic	1.0
module_127	GCF_001405775.1_13414_6_6_genomic	1.0
module_127	GCF_002206325.1_ASM220632v2_genomic	1.0
module_127	EHA01958_bin.190	1.0
module_127	GCA_959606485.1_SRR16244384_bin.5_MetaWRAP_v1.3_MAG_genomic	0.67
module_127	GCF_003468605.1_ASM346860v1_genomic	1.0
module_127	GCA_008679285.1_ASM867928v1_genomic	1.0
module_127	GCF_022835335.1_ASM2283533v1_genomic	1.0
module_127	GCA_022774455.1_ASM2277445v1_genomic	1.0
module_127	GCA_030841945.1_ASM3084194v1_genomic	1.0
module_127	GCA_020809955.1_ASM2080995v1_genomic	1.0
module_127	EHA00726_bin.13	1.0
module_127	GCA_030844325.1_ASM3084432v1_genomic	0.67
module_127	GCA_014870645.1_ASM1487064v1_genomic	1.0
module_127	GCF_018292145.1_ASM1829214v1_genomic	1.0
module_127	EHA05111_bin.128	1.0
module_127	EHA01634_bin.14	1.0
module_127	EHA03161_bin.52	1.0
module_127	GCA_030842445.1_ASM3084244v1_genomic	1.0
module_127	GCF_018784195.1_ASM1878419v1_genomic	1.0
module_127	EHA01845_bin.103	1.0
module_127	GCF_003475725.1_ASM347572v1_genomic	1.0
module_127	GCF_018289335.1_ASM1828933v1_genomic	1.0
module_127	GCF_018784125.1_ASM1878412v1_genomic	1.0
module_127	GCF_003468915.1_ASM346891v1_genomic	1.0
module_127	GCA_025757725.1_ASM2575772v1_genomic	1.0
module_127	GCF_003464475.1_ASM346447v1_genomic	1.0
module_127	EHA01281_bin.18	0.67
module_127	GCA_030844705.1_ASM3084470v1_genomic	1.0
module_127	EHA03349_bin.40	0.33
module_127	GCF_003439415.1_ASM343941v1_genomic	1.0
module_127	GCF_003467575.1_ASM346757v1_genomic	1.0
module_127	GCF_003469715.1_ASM346971v1_genomic	1.0
module_127	GCF_003472045.1_ASM347204v1_genomic	1.0
module_127	GCA_022771305.1_ASM2277130v1_genomic	1.0
module_127	GCA_958371025.1_SRR17798044_bin.10_MetaWRAP_v1.3_MAG_genomic	1.0
module_127	GCA_959026965.1_SRR20881986_bin.33_MetaWRAP_v1.3_MAG_genomic	1.0
module_127	EHA04575_bin.10	0.33
module_127	GCF_003469775.1_ASM346977v1_genomic	1.0
module_127	GCF_003437495.1_ASM343749v1_genomic	1.0
module_127	GCF_003469235.1_ASM346923v1_genomic	1.0
module_127	GCF_018587995.1_ASM1858799v1_genomic	1.0
module_127	GCA_030842705.1_ASM3084270v1_genomic	1.0
module_127	GCA_958432605.1_SRR22541667_bin.32_MetaWRAP_v1.3_MAG_genomic	1.0
module_127	GCF_018288975.1_ASM1828897v1_genomic	1.0
module_127	EHA01202_bin.66	0.33
module_127	GCA_959600655.1_SRR16280015_bin.44_MetaWRAP_v1.3_MAG_genomic	1.0
module_127	EHA03351_bin.43	1.0
module_127	EHA03288_bin.14	1.0
module_245	EHA01439_bin.44	1.0
module_245	EHA03376_bin.12	1.0
module_353	EHA03390_bin.20	1.0
module_353	GCF_001405935.1_13414_6_56_genomic	1.0
module_423	GCF_002206325.1_ASM220632v2_genomic	1.0
module_423	GCA_958445425.1_ERR9610044_bin.23_MetaWRAP_v1.3_MAG_genomic	1.0
module_423	GCA_008679285.1_ASM867928v1_genomic	1.0
module_423	GCF_003468605.1_ASM346860v1_genomic	1.0
module_423	GCF_020687325.1_ASM2068732v1_genomic	1.0
module_423	GCF_003472045.1_ASM347204v1_genomic	1.0
module_423	GCF_001405775.1_13414_6_6_genomic	1.0
module_423	GCF_003469775.1_ASM346977v1_genomic	1.0
module_423	GCA_025757725.1_ASM2575772v1_genomic	1.0
module_473	GCF_018784195.1_ASM1878419v1_genomic	1.0
module_473	GCA_014870645.1_ASM1487064v1_genomic	1.0
module_537	GCA_958371025.1_SRR17798044_bin.10_MetaWRAP_v1.3_MAG_genomic	1.0
module_537	GCA_958440685.1_ERR4918969_bin.9_MetaWRAP_v1.3_MAG_genomic	1.0
module_537	GCF_018784125.1_ASM1878412v1_genomic	1.0
module_537	GCF_018289335.1_ASM1828933v1_genomic	1.0
module_537	GCF_018587995.1_ASM1858799v1_genomic	1.0
module_579	GCF_020687325.1_ASM2068732v1_genomic	1.0
module_579	GCA_959026225.1_SRR13494490_bin.7_MetaWRAP_v1.3_MAG_genomic	1.0
module_579	GCA_959028115.1_ERR10149225_bin.6_MetaWRAP_v1.3_MAG_genomic	1.0
module_65	GCA_030842445.1_ASM3084244v1_genomic	1.0
module_65	EHA00531_bin.1	1.0
module_65	GCF_003471825.1_ASM347182v1_genomic	1.0
module_65	GCF_003437495.1_ASM343749v1_genomic	1.0
module_0	GCA_009774835.1_ASM977483v1_genomic	1.0
module_0	EHA04680_bin.8	1.0
module_0	EHA03390_bin.20	1.0
module_0	EHA00531_bin.1	0.38
