accession	ambiguous_bases	checkm2_completeness	checkm2_contamination	checkm2_model	checkm_completeness	checkm_contamination	checkm_marker_count	checkm_marker_lineage	checkm_marker_set_count	checkm_strain_heterogeneity	coding_bases	coding_density	contig_count	gc_count	gc_percentage	genome_size	gtdb_genome_representative	gtdb_representative	gtdb_taxonomy	gtdb_type_designation_ncbi_taxa	gtdb_type_designation_ncbi_taxa_sources	gtdb_type_species_of_genus	l50_contigs	l50_scaffolds	longest_contig	longest_scaffold	lsu_23s_contig_len	lsu_23s_count	lsu_23s_length	lsu_23s_query_id	lsu_5s_contig_len	lsu_5s_count	lsu_5s_length	lsu_5s_query_id	lsu_silva_23s_blast_align_len	lsu_silva_23s_blast_bitscore	lsu_silva_23s_blast_evalue	lsu_silva_23s_blast_perc_identity	lsu_silva_23s_blast_subject_id	lsu_silva_23s_taxonomy	mean_contig_length	mean_scaffold_length	mimag_high_quality	mimag_low_quality	mimag_medium_quality	n50_contigs	n50_scaffolds	ncbi_assembly_level	ncbi_assembly_name	ncbi_assembly_type	ncbi_bioproject	ncbi_biosample	ncbi_contig_count	ncbi_contig_n50	ncbi_country	ncbi_date	ncbi_genbank_assembly_accession	ncbi_genome_category	ncbi_genome_representation	ncbi_isolate	ncbi_isolation_source	ncbi_lat_lon	ncbi_molecule_count	ncbi_ncrna_count	ncbi_organism_name	ncbi_protein_count	ncbi_refseq_category	ncbi_rrna_count	ncbi_scaffold_count	ncbi_scaffold_l50	ncbi_scaffold_n50	ncbi_scaffold_n75	ncbi_scaffold_n90	ncbi_seq_rel_date	ncbi_spanned_gaps	ncbi_species_taxid	ncbi_ssu_count	ncbi_strain_identifiers	ncbi_submitter	ncbi_taxid	ncbi_taxonomy	ncbi_taxonomy_unfiltered	ncbi_total_gap_length	ncbi_total_length	ncbi_translation_table	ncbi_trna_count	ncbi_type_material_designation	ncbi_ungapped_length	ncbi_unspanned_gaps	ncbi_wgs_master	protein_count	scaffold_count	ssu_contig_len	ssu_count	ssu_gg_blast_align_len	ssu_gg_blast_bitscore	ssu_gg_blast_evalue	ssu_gg_blast_perc_identity	ssu_gg_blast_subject_id	ssu_gg_taxonomy	ssu_length	ssu_query_id	ssu_silva_blast_align_len	ssu_silva_blast_bitscore	ssu_silva_blast_evalue	ssu_silva_blast_perc_identity	ssu_silva_blast_subject_id	ssu_silva_taxonomy	total_gap_length	trna_aa_count	trna_count	trna_selenocysteine_count	original_gcf	search_accession
RS_GCF_027679985.1	0	100.0	0.63	Specific	100.0	0.63	471	o__Lactobacillales (UID543)	264	25.0	2139126	86.23265320108278	43	863449	34.808000467627856	2480645	RS_GCF_029023865.1	f	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	not type material	none	f	4	4	550090	550090	75032	1	2895	NZ_JAQEIZ010000009.1	146356	2	103	NZ_JAQEIZ010000006.1	2895	5347	0	100	LKLI01000067.200.3100	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus lactis	57688	63606	t	f	f	233983	233983	Scaffold	ASM2767998v1	na	PRJNA224116	SAMN31809318	43	233983	China: Shenzhen	2023-01-12	GCA_027679985.1	none	full	na	fecal material [ENVO:00002003]	22.32 N 114.05 E	0	1	Lactococcus lactis	none	na	4	39	4	233983	121195	28102	2023/01/12	4	1358	1	TM115-01	BGI-Shenzhen	1358	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	40	2480645	11	47	na	2480605	0	JAQEIZ000000000.1	2455	39	75032	1	none	none	none	none	none	none	1545	NZ_JAQEIZ010000009.1	1545	2854	0	100	CP020604.78388.79935	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus lactis subsp. lactis bv. diacetylactis	40	18	47	0	GCF_027679985.1	GCF_027679985.1
RS_GCF_024461935.1	0	100.0	1.44	Specific	100.0	0.96	471	o__Lactobacillales (UID543)	264	25.0	2174914	87.0733587023755	55	871407	34.88705037843378	2497795	RS_GCF_029023865.1	f	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	not type material	none	f	3	3	487316	487316	4769	4	2895	NZ_JANGAO010000015.1	5018	3	118	NZ_JANGAO010000014.1	2895	5347	0	100	LKLQ01000024.2073.4973	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus lactis	45414	45414	t	f	f	368922	368922	Contig	ASM2446193v1	na	PRJNA224116	SAMN28944559	55	368922	USA: Chicago	2022-07-27	GCA_024461935.1	none	full	na	fecal sample	none	0	1	Lactococcus lactis	none	na	5	none	none	none	none	none	2022/07/27	0	1358	2	DFI.7.80	University of Chicago	1358	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	0	2497795	11	50	na	2497795	0	JANGAO000000000.1	2440	55	5018	4	none	none	none	none	none	none	1502	NZ_JANGAO010000014.1	1501	2772	0	100	CP011821.455915.457704	Eukaryota;Amorphea;Obazoa;Opisthokonta;Nucletmycea;Fungi;Dikarya;Ascomycota;Saccharomycotina;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Saccharomyces;Saccharomyces cerevisiae (baker's yeast)	0	19	49	0	GCF_024461935.1	GCF_024461935.1
RS_GCF_014334715.1	0	100.0	0.14	Specific	100.0	0.38	471	o__Lactobacillales (UID543)	264	0.0	2044420	86.07747149269524	1	831617	35.01408155385916	2375093	RS_GCF_029023865.1	f	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	not type material	none	f	1	1	2375093	2375093	2375093	6	2895	NZ_CP060580.1	2375093	7	103	NZ_CP060580.1	2895	5347	0	100	CP028160.2191878.2194782	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus lactis	2375093	2375093	t	f	f	2375093	2375093	Complete Genome	ASM1433471v1	na	PRJNA224116	SAMN15183971	none	none	South Korea	2020-08-31	GCA_014334715.1	none	full	na	feces	none	1	1	Lactococcus lactis	none	na	19	1	1	2375093	2375093	2375093	2020/08/31	0	1358	6	K_LL005	DANKOOK UNIVERSITY	1358	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	0	2375093	11	66	na	2375093	0	na	2252	1	2375093	6	none	none	none	none	none	none	1545	NZ_CP060580.1	1545	2854	0	100	CP002365.2211382.2212935	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus lactis subsp. lactis CV56	0	19	65	0	GCF_014334715.1	GCF_014334715.1
RS_GCF_932750895.1	0	100.0	0.04	Specific	100.0	0.0	471	o__Lactobacillales (UID543)	264	0.0	2243421	86.86773761495812	70	901060	34.89003787311172	2582571	RS_GCF_029023865.1	f	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	not type material	none	f	7	7	315187	315187	5099	1	2895	NZ_CAKOCK010000030.1	39072	2	103	NZ_CAKOCK010000017.1	2895	5347	0	100	CP028160.2191878.2194782	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus lactis	36893	36893	t	f	f	161421	161421	Contig	Lactococcus_lactis_DSM110082	na	PRJNA224116	SAMEA13256549	70	161421	none	2022-03-22	GCA_932750895.1	none	full	Lactococcus_lactis_DSM110082	gut content	none	0	1	Lactococcus lactis	none	na	5	none	none	none	none	none	2022/03/22	0	1358	1	Lactococcus_lactis_DSM110082	RWTH Aachen University Hospital	1358	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	0	2582571	11	56	na	2582571	0	CAKOCK000000000.1	2558	70	5099	1	none	none	none	none	none	none	1545	NZ_CAKOCK010000030.1	1545	2854	0	100	CP020604.78388.79935	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus lactis subsp. lactis bv. diacetylactis	0	19	55	0	GCF_932750895.1	GCF_932750895.1
RS_GCF_027676035.1	0	100.0	0.17	Specific	100.0	0.38	471	o__Lactobacillales (UID543)	264	0.0	2049491	87.48111752656352	54	815777	34.82236804754894	2342781	RS_GCF_029023865.1	f	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	not type material	none	f	5	5	435164	435164	74048	1	2895	NZ_JAQEOY010000011.1	435164	2	103	NZ_JAQEOY010000001.1	2895	5347	0	100	CP028160.2191878.2194782	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus lactis	43382	53245	f	f	t	130196	145229	Scaffold	ASM2767603v1	na	PRJNA224116	SAMN31809473	54	130196	China: Shenzhen	2023-01-12	GCA_027676035.1	none	full	na	fecal material [ENVO:00002003]	22.32 N 114.05 E	0	1	Lactococcus lactis	none	na	4	44	5	145229	87952	46749	2023/01/12	10	1358	1	UN03-211	BGI-Shenzhen	1358	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	100	2342781	11	36	na	2342681	0	JAQEOY000000000.1	2238	44	74048	1	none	none	none	none	none	none	1545	NZ_JAQEOY010000011.1	1545	2854	0	100	CP002365.2211382.2212935	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus lactis subsp. lactis CV56	100	15	36	0	GCF_027676035.1	GCF_027676035.1
RS_GCF_027674325.1	0	100.0	0.38	Specific	100.0	0.19	471	o__Lactobacillales (UID543)	264	0.0	2126783	86.86185554547214	78	855183	34.929308813168184	2448466	RS_GCF_029023865.1	f	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	not type material	none	f	6	6	409574	409574	5082	1	2895	NZ_JAQDVD010000041.1	73585	2	103	NZ_JAQDVD010000010.1	2895	5347	0	100	CP028160.2191878.2194782	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus lactis	31388	38257	t	f	f	118575	118575	Scaffold	ASM2767432v1	na	PRJNA224116	SAMN31808954	78	118575	China: Shenzhen	2023-01-11	GCA_027674325.1	none	full	na	fecal material [ENVO:00002003]	22.32 N 114.05 E	0	1	Lactococcus lactis	none	na	4	64	6	118575	64139	21289	2023/01/11	14	1358	1	AM113-102	BGI-Shenzhen	1358	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	141	2448466	11	47	na	2448325	0	JAQDVD000000000.1	2438	64	5082	1	none	none	none	none	none	none	1545	NZ_JAQDVD010000041.1	1545	2854	0	100	CP002365.2211382.2212935	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus lactis subsp. lactis CV56	141	19	46	0	GCF_027674325.1	GCF_027674325.1
RS_GCF_027672965.1	0	100.0	0.41	Specific	100.0	0.38	471	o__Lactobacillales (UID543)	264	0.0	2128517	86.858072553762	32	853974	34.848557189080395	2450569	RS_GCF_029023865.1	f	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	not type material	none	f	5	5	464581	464581	464581	1	2895	NZ_JAQDXM010000001.1	132921	2	103	NZ_JAQDXM010000008.1	2895	5347	0	100	LKLQ01000024.2073.4973	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus lactis	76579	87520	t	f	f	174398	174398	Scaffold	ASM2767296v1	na	PRJNA224116	SAMN31809015	32	174398	China: Shenzhen	2023-01-11	GCA_027672965.1	none	full	na	fecal material [ENVO:00002003]	22.32 N 114.05 E	0	1	Lactococcus lactis	none	na	4	28	5	174398	118404	53661	2023/01/11	4	1358	1	AM113-57	BGI-Shenzhen	1358	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	40	2450569	11	41	na	2450529	0	JAQDXM000000000.1	2382	28	464581	1	none	none	none	none	none	none	1545	NZ_JAQDXM010000001.1	1545	2848	0	99.935	CP020604.78388.79935	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus lactis subsp. lactis bv. diacetylactis	40	18	41	0	GCF_027672965.1	GCF_027672965.1
RS_GCF_014830215.1	0	100.0	0.31	Specific	100.0	0.0	471	o__Lactobacillales (UID543)	264	0.0	2011044	86.27887071966845	55	816139	35.01442597490631	2330865	RS_GCF_029023865.1	f	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	not type material	none	f	8	8	202685	202685	5299	1	2895	NZ_QSNO01000029.1	84813	2	103	NZ_QSNO01000002.1	2895	5347	0	100	CP010050.2483259.2486163	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus lactis	42379	42379	t	f	f	99892	99892	Contig	Llact	na	PRJNA224116	SAMN09762740	55	99892	India: Rajasthan	2020-09-30	GCA_014830215.1	none	full	na	Human feces	none	0	1	Lactococcus lactis	none	na	4	none	none	none	none	none	2020/09/30	0	1358	1	RJAA.1(a)	CSIR-Institute of Microbial Technology	1358	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	0	2330865	11	52	na	2330865	0	QSNO00000000.1	2308	55	5299	1	none	none	none	none	none	none	1545	NZ_QSNO01000029.1	1545	2854	0	100	CP020604.78388.79935	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus lactis subsp. lactis bv. diacetylactis	0	18	49	0	GCF_014830215.1	GCF_014830215.1
RS_GCF_027661125.1	0	100.0	0.12	Specific	100.0	0.0	471	o__Lactobacillales (UID543)	264	0.0	2046820	87.33683707025921	23	816888	34.85681783172815	2343593	RS_GCF_029023865.1	f	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	not type material	none	f	3	3	770996	770996	85580	1	2895	NZ_JAQDME010000008.1	91929	2	103	NZ_JAQDME010000007.1	2895	5347	0	100	CP028160.2191878.2194782	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus lactis	101893	123347	t	f	f	322920	322920	Scaffold	ASM2766112v1	na	PRJNA224116	SAMN31808596	23	322920	China: Shenzhen	2023-01-11	GCA_027661125.1	none	full	na	fecal material [ENVO:00002003]	22.32 N 114.05 E	0	1	Lactococcus lactis	none	na	4	19	3	322920	205266	85580	2023/01/11	4	1358	1	AM100_PB1_LT_1D_21A	BGI-Shenzhen	1358	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	40	2343593	11	44	na	2343553	0	JAQDME000000000.1	2262	19	85580	1	none	none	none	none	none	none	1545	NZ_JAQDME010000008.1	1545	2854	0	100	CP002365.2211382.2212935	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus lactis subsp. lactis CV56	40	18	42	0	GCF_027661125.1	GCF_027661125.1
RS_GCF_027676135.1	0	100.0	0.3	Specific	100.0	0.44	471	o__Lactobacillales (UID543)	264	0.0	2361153	87.25885263337618	62	939171	34.70970379054087	2705918	RS_GCF_029023865.1	f	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	not type material	none	f	6	6	381439	382987	8326	1	2895	NZ_JAQEOV010000031.1	229947	2	103	NZ_JAQEOV010000003.1	2895	5347	0	100	CP028160.2191878.2194782	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus lactis	43641	55222	t	f	f	152192	190609	Scaffold	ASM2767613v1	na	PRJNA224116	SAMN31809470	62	152192	China: Shenzhen	2023-01-12	GCA_027676135.1	none	full	na	fecal material [ENVO:00002003]	22.32 N 114.05 E	0	1	Lactococcus lactis	none	na	4	49	6	190609	72722	30601	2023/01/12	13	1358	1	UN03-203	BGI-Shenzhen	1358	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	130	2705918	11	43	na	2705788	0	JAQEOV000000000.1	2596	49	8326	1	none	none	none	none	none	none	1545	NZ_JAQEOV010000031.1	1545	2854	0	100	CP020604.78388.79935	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus lactis subsp. lactis bv. diacetylactis	130	19	41	0	GCF_027676135.1	GCF_027676135.1
RS_GCF_025128595.1	0	100.0	1.17	Specific	100.0	1.45	471	o__Lactobacillales (UID543)	264	0.0	2339797	86.02052539571956	130	946883	34.81129907777261	2720045	RS_GCF_029023865.1	f	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	not type material	none	f	8	8	254005	254005	5171	1	2895	NZ_RIDJ01000006.1	113259	3	103	NZ_RIDJ01000009.1	2895	5347	0	100	CP028160.2191878.2194782	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus lactis	20923	20923	t	f	f	132662	132662	Contig	ASM2512859v1	na	PRJNA224116	SAMN10365207	130	132662	none	2022-09-10	GCA_025128595.1	none	full	na	Termite Gut	none	0	1	Lactococcus lactis subsp. lactis	none	na	5	none	none	none	none	none	2022/09/10	0	1358	1	NCDO2125	Brigham Young University	1360	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis;sb__Lactococcus lactis subsp. lactis	0	2720045	11	54	na	2720045	0	RIDJ00000000.1	2679	130	5171	1	none	none	none	none	none	none	1545	NZ_RIDJ01000006.1	1545	2854	0	100	CP020604.78388.79935	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus lactis subsp. lactis bv. diacetylactis	0	19	52	0	GCF_025128595.1	GCF_025128595.1
RS_GCF_027673065.1	0	100.0	0.23	Specific	100.0	0.0	471	o__Lactobacillales (UID543)	264	0.0	2233151	86.41205275693078	93	897644	34.73673008569599	2584305	RS_GCF_029023865.1	f	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	not type material	none	f	6	5	328245	337758	81137	1	2895	NZ_JAQDXJ010000010.1	92112	2	103	NZ_JAQDXJ010000009.1	2895	5341	0	99.965	CP010050.2483259.2486163	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus lactis	27786	34004	t	f	f	148051	199591	Scaffold	ASM2767306v1	na	PRJNA224116	SAMN31809012	93	148051	China: Shenzhen	2023-01-11	GCA_027673065.1	none	full	na	fecal material [ENVO:00002003]	22.32 N 114.05 E	0	1	Lactococcus lactis	none	na	4	76	5	199591	81137	27966	2023/01/11	17	1358	1	AM113-53	BGI-Shenzhen	1358	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	170	2584305	11	40	na	2584135	0	JAQDXJ000000000.1	2541	76	81137	1	none	none	none	none	none	none	1545	NZ_JAQDXJ010000010.1	1545	2854	0	100	CP020604.78388.79935	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus lactis subsp. lactis bv. diacetylactis	170	18	40	0	GCF_027673065.1	GCF_027673065.1
RS_GCF_027673155.1	0	100.0	0.41	Specific	100.0	0.38	471	o__Lactobacillales (UID543)	264	0.0	2126499	86.91177173806868	32	852523	34.84388928239056	2446733	RS_GCF_029023865.1	f	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	not type material	none	f	5	4	458586	458586	5074	1	2895	NZ_JAQDXF010000021.1	5074	1	91	NZ_JAQDXF010000021.1	2895	5347	0	100	LKLQ01000024.2073.4973	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus lactis	76459	87383	t	f	f	202986	209321	Scaffold	ASM2767315v1	na	PRJNA224116	SAMN31809008	32	202986	China: Shenzhen	2023-01-11	GCA_027673155.1	none	full	na	fecal material [ENVO:00002003]	22.32 N 114.05 E	0	1	Lactococcus lactis	none	na	3	28	4	209321	152498	40580	2023/01/11	4	1358	1	AM113-39	BGI-Shenzhen	1358	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	40	2446733	11	37	na	2446693	0	JAQDXF000000000.1	2381	28	5074	1	none	none	none	none	none	none	1463	NZ_JAQDXF010000021.1	788	1437	0	99.619	CP020604.78388.79935	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus lactis subsp. lactis bv. diacetylactis	40	18	36	0	GCF_027673155.1	GCF_027673155.1
RS_GCF_027673485.1	0	100.0	0.32	Specific	100.0	0.76	471	o__Lactobacillales (UID543)	264	0.0	2124487	87.11491037504132	49	850612	34.880331723431496	2438718	RS_GCF_029023865.1	f	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	not type material	none	f	5	5	358954	358954	12813	1	2815	NZ_JAQDWM010000022.1	12813	1	92	NZ_JAQDWM010000022.1	1951	3603	0	100	CP009472.2255760.2258660	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus lactis	49768	56714	t	f	f	209122	209122	Scaffold	ASM2767348v1	na	PRJNA224116	SAMN31808989	49	209122	China: Shenzhen	2023-01-11	GCA_027673485.1	none	full	na	fecal material [ENVO:00002003]	22.32 N 114.05 E	0	1	Lactococcus lactis	none	na	3	43	5	209122	89414	36765	2023/01/11	6	1358	1	AM113-190	BGI-Shenzhen	1358	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	60	2438718	11	47	na	2438658	0	JAQDWM000000000.1	2371	43	12813	1	none	none	none	none	none	none	1545	NZ_JAQDWM010000022.1	1545	2848	0	99.935	CP020604.78388.79935	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus lactis subsp. lactis bv. diacetylactis	60	19	44	0	GCF_027673485.1	GCF_027673485.1
RS_GCF_020782925.1	0	100.0	0.4	Specific	99.62	0.38	471	o__Lactobacillales (UID543)	264	0.0	2485884	85.91077096937515	53	999389	34.53832901628268	2893565	RS_GCF_029023865.1	f	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	not type material	none	f	3	3	752471	752471	3326	8	2474	NZ_JAJGOL010000026.1	488067	2	103	NZ_JAJGOL010000003.1	2474	4569	0	100	CP028160.2191878.2194782	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus lactis	54595	54595	f	f	t	488067	488067	Contig	ASM2078292v1	na	PRJNA224116	SAMN22307046	53	488067	South Africa: Northwest of Grahamstown	2021-11-06	GCA_020782925.1	none	full	na	feces	33.285556 S 26.427389 E	0	1	Lactococcus lactis	none	na	16	none	none	none	none	none	2021/11/06	0	1358	6	Three	University of Regina	1358	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	d__Bacteria;x__Terrabacteria group;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	0	2893565	11	54	na	2893565	0	JAJGOL000000000.1	2904	53	3326	6	none	none	none	none	none	none	536	NZ_JAJGOL010000026.1	536	990	0	100	CP033606.1841561.1843112	Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;Lactococcus lactis	0	18	53	0	GCF_020782925.1	GCF_020782925.1
