accession	ambiguous_bases	checkm2_completeness	checkm2_contamination	checkm2_model	checkm_completeness	checkm_contamination	checkm_marker_count	checkm_marker_lineage	checkm_marker_set_count	checkm_strain_heterogeneity	coding_bases	coding_density	contig_count	gc_count	gc_percentage	genome_size	gtdb_genome_representative	gtdb_representative	gtdb_taxonomy	gtdb_type_designation_ncbi_taxa	gtdb_type_designation_ncbi_taxa_sources	gtdb_type_species_of_genus	l50_contigs	l50_scaffolds	longest_contig	longest_scaffold	lsu_23s_contig_len	lsu_23s_count	lsu_23s_length	lsu_23s_query_id	lsu_5s_contig_len	lsu_5s_count	lsu_5s_length	lsu_5s_query_id	lsu_silva_23s_blast_align_len	lsu_silva_23s_blast_bitscore	lsu_silva_23s_blast_evalue	lsu_silva_23s_blast_perc_identity	lsu_silva_23s_blast_subject_id	lsu_silva_23s_taxonomy	mean_contig_length	mean_scaffold_length	mimag_high_quality	mimag_low_quality	mimag_medium_quality	n50_contigs	n50_scaffolds	ncbi_assembly_level	ncbi_assembly_name	ncbi_assembly_type	ncbi_bioproject	ncbi_biosample	ncbi_contig_count	ncbi_contig_n50	ncbi_country	ncbi_date	ncbi_genbank_assembly_accession	ncbi_genome_category	ncbi_genome_representation	ncbi_isolate	ncbi_isolation_source	ncbi_lat_lon	ncbi_molecule_count	ncbi_ncrna_count	ncbi_organism_name	ncbi_protein_count	ncbi_refseq_category	ncbi_rrna_count	ncbi_scaffold_count	ncbi_scaffold_l50	ncbi_scaffold_n50	ncbi_scaffold_n75	ncbi_scaffold_n90	ncbi_seq_rel_date	ncbi_spanned_gaps	ncbi_species_taxid	ncbi_ssu_count	ncbi_strain_identifiers	ncbi_submitter	ncbi_taxid	ncbi_taxonomy	ncbi_taxonomy_unfiltered	ncbi_total_gap_length	ncbi_total_length	ncbi_translation_table	ncbi_trna_count	ncbi_type_material_designation	ncbi_ungapped_length	ncbi_unspanned_gaps	ncbi_wgs_master	protein_count	scaffold_count	ssu_contig_len	ssu_count	ssu_gg_blast_align_len	ssu_gg_blast_bitscore	ssu_gg_blast_evalue	ssu_gg_blast_perc_identity	ssu_gg_blast_subject_id	ssu_gg_taxonomy	ssu_length	ssu_query_id	ssu_silva_blast_align_len	ssu_silva_blast_bitscore	ssu_silva_blast_evalue	ssu_silva_blast_perc_identity	ssu_silva_blast_subject_id	ssu_silva_taxonomy	total_gap_length	trna_aa_count	trna_count	trna_selenocysteine_count	original_gcf	search_accession
RS_GCF_949080125.1	0	99.71	3.77	Specific	99.12	1.21	427	o__Bacteroidales (UID2621)	260	63.64	5888683	91.03945162513163	153	2807237	43.4009931757816	6468276	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	28	27	265991	265991	none	0	none	none	none	0	none	none	none	none	none	none	none	none	42275	46201	f	f	t	74692	74741	Scaffold	MGBC137207	na	PRJNA224116	SAMEA112409865	153	74692	none	2023-04-23	GCA_949080125.1	derived from metagenome	full	MGBC137207	feces	none	0	0	Parabacteroides goldsteinii	none	na	0	140	27	74741	46238	28090	2023/04/23	13	328812	0	MGBC137207	UNIVERSITY OF CAMBRIDGE	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	136	6468276	11	47	na	6468140	0	CARVBY000000000.1	5132	140	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	136	19	49	0	GCF_949080125.1	GCF_949080125.1
RS_GCF_947061905.1	0	99.73	1.75	Specific	98.25	0.64	427	o__Bacteroidales (UID2621)	260	0.0	5617774	91.44902561684997	326	2684406	43.69814682114762	6143066	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	61	61	178013	178013	none	0	none	none	none	0	none	none	none	none	none	none	none	none	18843	18843	f	f	t	29327	29327	Contig	ERR899286_bin.40_metawrap_v1.3_MAG	na	PRJNA224116	SAMEA111463634	326	29327	none	2022-10-15	GCA_947061905.1	derived from metagenome	full	ERR899286_bin.40_metawrap_v1.3_MAG	mouse gut metagenome	none	0	0	Parabacteroides goldsteinii	none	na	0	none	none	none	none	none	2022/10/15	0	328812	0	ERR899286_bin.40_metawrap_v1.3_MAG	EMG	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	0	6143066	11	42	na	6143066	0	CAMSPL000000000.1	4820	326	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	18	43	0	GCF_947061905.1	GCF_947061905.1
RS_GCF_947649565.1	0	99.96	1.77	Specific	99.62	0.64	427	o__Bacteroidales (UID2621)	260	0.0	5880490	91.09113125138252	92	2804301	43.43973894341853	6455612	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	17	17	675936	675936	8565	1	306	NZ_CANSSE010000084.1	8565	1	103	NZ_CANSSE010000084.1	306	566	6.59e-160	100	ASSQ01000028.100088.102965	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides goldsteinii dnLKV18	70169	70169	f	f	t	109846	109846	Contig	SRR15730553_bin.95_metawrap_v1.3_MAG	na	PRJNA224116	SAMEA112234293	92	109846	none	2022-12-21	GCA_947649565.1	derived from metagenome	full	SRR15730553_bin.95_metawrap_v1.3_MAG	mouse gut metagenome	none	0	0	Parabacteroides goldsteinii	none	na	2	none	none	none	none	none	2022/12/21	0	328812	0	SRR15730553_bin.95_metawrap_v1.3_MAG	EMG	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	0	6455612	11	49	na	6455612	0	CANSSE000000000.1	5071	92	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	16	49	0	GCF_947649565.1	GCF_947649565.1
RS_GCF_009677055.1	0	99.98	2.04	Specific	99.62	1.03	427	o__Bacteroidales (UID2621)	260	0.0	6122782	90.80263907995248	129	2925889	43.39178544246767	6742956	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	18	18	343551	343551	5184	1	2869	NZ_WKLN01000086.1	5184	1	103	NZ_WKLN01000086.1	2869	5293	0	99.965	ASSQ01000028.100088.102965	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides goldsteinii dnLKV18	52270	52270	t	f	f	126909	126909	Contig	ASM967705v1	na	PRJNA224116	SAMN11946231	129	126909	USA: Boston	2019-11-20	GCA_009677055.1	none	full	na	fecal material [ENVO:00002003]	42.36 N 71.06 W	0	0	Parabacteroides goldsteinii	none	na	3	none	none	none	none	none	2019/11/20	0	328812	1	BIOML-A6	Massachusetts Institute of Technology	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	0	6742956	11	67	na	6742956	0	WKLN00000000.1	5392	129	5184	1	none	none	none	none	none	none	1524	NZ_WKLN01000086.1	1517	2778	0	99.736	EU136697.1.2002	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides goldsteinii	0	19	67	0	GCF_009677055.1	GCF_009677055.1
RS_GCF_905205365.1	0	94.94	0.69	Specific	96.09	0.0	427	o__Bacteroidales (UID2621)	260	0.0	5391146	90.9680042926421	74	2573001	43.415772085002416	5926420	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	18	18	246396	246396	none	0	none	none	none	0	none	none	none	none	none	none	none	none	80086	80086	f	f	t	126865	126865	Contig	ERR1305901-mag-bin.42	na	PRJNA224116	SAMEA7846586	74	126865	none	2021-02-04	GCA_905205365.1	derived from metagenome	full	ERR1305901-bin.42	human gut	none	0	0	Parabacteroides goldsteinii	none	na	1	none	none	none	none	none	2021/02/04	0	328812	1	ERR1305901-bin.42	EMG	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	0	5926420	11	41	na	5926420	0	CAJLDJ000000000.1	4632	74	190768	1	none	none	none	none	none	none	809	NZ_CAJLDJ010000005.1	784	1192	0	94.133	HQ780626.1.1451	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;uncultured organism	0	18	42	0	GCF_905205365.1	GCF_905205365.1
RS_GCF_948890965.1	0	97.98	4.4	Specific	98.82	1.04	427	o__Bacteroidales (UID2621)	260	20.0	5962706	90.93908885307542	161	2840184	43.31805149115019	6556813	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	28	26	180567	297311	none	0	none	none	none	0	none	none	none	none	none	none	none	none	40724	44604	f	f	t	81572	82566	Scaffold	MGBC136986	na	PRJNA224116	SAMEA112409645	161	81572	none	2023-04-23	GCA_948890965.1	derived from metagenome	full	MGBC136986	feces	none	0	0	Parabacteroides goldsteinii	none	na	0	147	26	82566	44579	23066	2023/04/23	14	328812	0	MGBC136986	UNIVERSITY OF CAMBRIDGE	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	230	6556813	11	44	na	6556583	0	CAQUAE000000000.1	5229	147	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	230	18	44	0	GCF_948890965.1	GCF_948890965.1
RS_GCF_948821275.1	0	90.21	0.96	Specific	97.69	0.0	427	o__Bacteroidales (UID2621)	260	0.0	5069142	90.8597866100552	436	2443456	43.83755109539338	5579082	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	75	46	95770	136337	none	0	none	none	none	0	none	none	none	none	none	none	none	none	12784	25475	f	f	t	21666	38899	Scaffold	MGBC101506	na	PRJNA224116	SAMEA112375485	436	21666	none	2023-04-23	GCA_948821275.1	derived from metagenome	full	MGBC101506	feces	none	0	0	Parabacteroides goldsteinii	none	na	0	219	46	38899	20706	13280	2023/04/23	217	328812	0	MGBC101506	UNIVERSITY OF CAMBRIDGE	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	5194	5579082	11	44	na	5573888	0	CAQKJO000000000.1	4438	219	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	5194	18	44	0	GCF_948821275.1	GCF_948821275.1
RS_GCF_910577775.1	0	97.86	1.32	Specific	99.23	0.0	427	o__Bacteroidales (UID2621)	260	0.0	5637436	91.003373014752	81	2692050	43.45692444656811	6194755	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	17	17	294279	294279	none	0	none	none	143145	3	103	NZ_CAJTNS010000013.1	none	none	none	none	none	none	76478	76478	f	f	t	130620	130620	Contig	MGBC105165	na	PRJNA224116	SAMEA8805074	81	130620	none	2021-07-07	GCA_910577775.1	derived from metagenome	full	MGBC105165	feces	none	0	0	Parabacteroides goldsteinii	none	na	3	none	none	none	none	none	2021/07/07	0	328812	0	MGBC105165	UNIVERSITY OF CAMBRIDGE	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	0	6194755	11	63	na	6194755	0	CAJTNS000000000.1	4781	81	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	19	63	0	GCF_910577775.1	GCF_910577775.1
RS_GCF_949386655.1	0	92.16	5.04	Specific	95.53	1.35	427	o__Bacteroidales (UID2621)	260	0.0	5284670	91.09819395387404	609	2536133	43.71836574976685	5801070	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	122	122	74081	74081	none	0	none	none	none	0	none	none	none	none	none	none	none	none	9525	9525	f	f	t	14149	14149	Contig	D-Fe7_120416.20_1677753901	na	PRJNA224116	SAMEA112714297	609	14149	none	2023-04-08	GCA_949386655.1	derived from metagenome	full	D-Fe7_120416.20_1677753901	mouse gut metagenome	none	0	0	Parabacteroides goldsteinii	none	na	0	none	none	none	none	none	2023/04/08	0	328812	0	D-Fe7_120416.20_1677753901	HELMHOLTZ CENTRE FOR INFECTION RESEARCH	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	0	5801070	11	38	na	5801070	0	CASKCL000000000.1	4923	609	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	17	39	0	GCF_949386655.1	GCF_949386655.1
RS_GCF_948766295.1	0	99.55	0.87	Specific	97.69	0.58	427	o__Bacteroidales (UID2621)	260	0.0	5828525	91.03575393009278	92	2774721	43.33837775091656	6402457	RS_GCF_000969835.1	f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	not type material	none	f	21	21	312785	312785	none	0	none	none	77477	5	103	NZ_CAQCGC010000004.1	none	none	none	none	none	none	69591	69591	f	f	t	108261	108261	Contig	MGBC161409	na	PRJNA224116	SAMEA112431580	92	108261	none	2023-04-23	GCA_948766295.1	derived from metagenome	full	MGBC161409	feces	none	0	0	Parabacteroides goldsteinii	none	na	7	none	none	none	none	none	2023/04/23	0	328812	2	MGBC161409	UNIVERSITY OF CAMBRIDGE	328812	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	d__Bacteria;x__FCB group;x__Bacteroidota/Chlorobiota group;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides goldsteinii	0	6402457	11	67	na	6402457	0	CAQCGC000000000.1	5162	92	none	0	none	none	none	none	none	none	none	none	none	none	none	none	none	none	0	19	64	0	GCF_948766295.1	GCF_948766295.1
